Alfa romeo,Bilmerke,,,,,,
 , ,, ,, , ,
5008,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
1.6 HDI,80kW,109hk,103kW,139hk,240Nm,300Nm,
1.6 HDI 2011-..,82kW,112hk,106kW,145hk,270Nm,340Nm,
2.0 HDI f,110kW,150hk,139kW,190hk,340Nm,440Nm,
 , ,, ,, , ,
107,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
1.0 VVT-i,50kW,68hk,57kW,78hk,93Nm,103Nm,
 , ,, ,, , ,
106 ser.2,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
1.1 i etter 2000,44kW,60hk,51kW,69hk,94Nm,105Nm,
1.4 i etter 2000,55kW,75hk,62kW,85hk,120Nm,136Nm,
1.6 i 16V e.2000,80kW,109hk,88kW,120hk,147Nm,167Nm,
1.6 i 16V e.2000,87kW,120hk,99kW,135hk,145Nm,165Nm,
 , ,, ,, , ,
206 /207,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
BENSIN:, , , , , , ,
1.1 i etter 2000,44kW,60hk,51kW,69hk,94Nm,105Nm,
1.4 i etter 2000,55kW,75hk,62kW,85hk,120Nm,136Nm,
1.6 i 16V e.2000,80kW,109hk,88kW,120hk,147Nm,167Nm,
2.0 i 16V e.2000,100kW,136hk,112kW,152hk,190Nm,210Nm,
DIESEL:, , , , , , ,
1.4 HDI,50kW,68hk,70kW,95hk,160Nm,220Nm,
1.6 HDI,66kW,90hk,92kW,125hk,215Nm,280Nm,
1.6 HDI,80kW,109hk,103kW,139hk,240Nm,300Nm,
2.0 HDI 1999-2004,66kW,90hk,85kW,115hk,205Nm,253Nm,
2.0 HDI 1999-2004,79kW,107hk,103kW,140hk,250Nm,290Nm,
2.0 HDI 1999-2004,100kW,136hk,121kW,165hk,320Nm,380Nm,
 , ,, ,, , ,
306 / 307 /308,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
BENSIN:, , , , , , ,
1.4 i etter 2000,65kW,88hk,73kW,99hk,133Nm,149Nm,
1.6 i 16V e.2000,72kW,98hk,81kW,110hk,135Nm,155Nm,
1.6 i 16V e.2000,80kW,109hk,88kW,120hk,147Nm,167Nm,
2.0 i 16V e.2000,100kW,136hk,110kW,150hk,190Nm,210Nm,
2.0 i 16V e.2000,103kW,140hk,86kW,117hk,195Nm,215Nm,
2.0 i 16V e.2000,125kW,170hk,140kW,190hk,202Nm,226Nm,
2.0 i 16V e.2000,130kW,177hk,146kW,198hk,202Nm,226Nm,
DIESEL:, , , , , , ,
1.4 HDI,50kW,68hk,70kW,95hk,160Nm,220Nm,
1.6 HDI,66kW,90hk,92kW,125hk,215Nm,280Nm,
1.6 HDI,80kW,109hk,103kW,139hk,240Nm,300Nm,
2.0 HDI 1999-2004,66kW,90hk,85kW,115hk,205Nm,253Nm,
2.0 HDI 1999-2004,79kW,107hk,103kW,140hk,250Nm,290Nm,
2.0 HDI 2008-...,100kW,136hk,121kW,165hk,320Nm,380Nm,
 , ,, ,, , ,
406 / 407,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
BENSIN:, , , , , , ,
1.8 i etter 2001,85kW,115hk,95kW,129hk,160Nm,180Nm,
2.0 i 16V e.2000,101kW,138hk,112kW,152hk,190Nm,210Nm,
2.2 i 16V e.2000,116kW,160hk,112kW,152hk,217Nm,220Nm,
3.0 i 16V e.2000,152kW,210hk,95kW,130hk,285Nm,316Nm,
DIESEL:, , , , , , ,
1.6 HDI,80kW,109hk,103kW,139hk,240Nm,300Nm,
2.0 HDI 1999-2004,66kW,90hk,85kW,115hk,205Nm,253Nm,
2.0 HDI 1999-2004,79kW,107hk,103kW,140hk,250Nm,290Nm,
2.0 HDI 2004-..,100kW,136hk,121kW,165hk,320Nm,380Nm,
2.2 HDI,98kW,133hk,117kW,160hk,314Nm,390Nm,
 , ,, ,, , ,
607,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
BENSIN:, , , , , , ,
2.2 i 16V,116kW,160hk,136kW,185hk,217Nm,241Nm,
3.0 i 16V,152kW,210hk,95kW,130hk,285Nm,316Nm,
DIESEL:, , , , , , ,
2.2 HDI,98kW,133hk,117kW,160hk,314Nm,390Nm,
2.7 HDI V6,150kW,204hk,176kW,212hk,440Nm,520Nm,
 , ,, ,, , ,
806 / 807,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
BENSIN:, , , , , , ,
2.0 i 16V,101kW,138hk,112kW,152hk,190Nm,210Nm,
2.2 i 16V,116kW,160hk,112kW,152hk,217Nm,220Nm,
3.0 i 16V,152kW,210hk,95kW,130hk,285Nm,316Nm,
DIESEL:, , , , , , ,
1.6 HDI,80kW,109hk,103kW,139hk,240Nm,300Nm,
2.0 HDI,79kW,107hk,103kW,140hk,250Nm,290Nm,
2.0 HDI 2007-,88kW,120hk,kW109,hk148,300Nm,360Nm,
2.2 HDI,98kW,133hk,117kW,160hk,314Nm,390Nm,
 , ,, ,, , ,
Boxer,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
2.0 i bensin,80kW,110hk,90kW,123hk,168Nm,195Nm,
2.0 HDI,62kW,84hk,80kW,110hk,192Nm,260Nm,
2.2 HDI,74kW,101hk,96kW,130hk,240Nm,300Nm,
2.8 HDI,94kW,128hk,118kW,160hk,314Nm,354Nm,
 , ,, ,, , ,
Expert,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
2.0 i bensin,101kW,138hk,112kW,152hk,190Nm,210Nm,
2.0 HDI,69kW,94hk,89kW,121hk,215Nm,255Nm,
2.0 HDI,80kW,109hk,100kW,136hk,250Nm,290Nm,
 , ,, ,, , ,
Partner,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
BENSIN:, , , , , , ,
1.4 i etter 2000,55kW,75hk,62kW,85hk,120Nm,136Nm,
1.6 i 16V e.2000,80kW,109hk,88kW,120hk,147Nm,167Nm,
DIESEL:, , , , , , ,
1.6 HDI,55kW,75hk,78kW,106hk,150Nm,224Nm,
1.6 HDI,66kW,90hk,85kW,115hk,215Nm,270Nm,
2.0 HDI,66kW,90hk,85kW,115hk,205Nm,253Nm,
,,,,,,,
,,,,,,,
Porche,bilmerke,,,,,,
Cayenne,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
"Cayenne 3,2 V6",184W,250hk,kW,hk,310Nm,Nm,
"Cayenne S 4,5 V8",250kW,340hk,261kW,355hk,420Nm,445Nm,
"4,5 V8 turbo",331kW,450hk,375kW,510hk,620Nm,700Nm,
"4,5 V8 turbo",383kW,520hk,kW,hk,720Nm,Nm,
DIESEL:, ,, ,, , ,
3.0 TDI (stage 1),176kW,240hk,216Nm,294hk,550Nm,632Nm,
 , ,, ,, , ,
996,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
"996 3,4i (98-2001",224kW,300hk,235kW,320hk,350Nm,370Nm,
"996 3,6i (2002-2004",239kW,320hk,249kW,339hk,370Nm,390Nm,
"996 3,6i turbo",311kW,420hk,353kW,480hk,560Nm,652Nm,
 , ,, ,, , ,
997,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
"Carrera 3,6i",239kW,320hk,249kW,339hk,370Nm,390Nm,
"997 3,6i turbo",353kW,480hk,388kW,530hk,620Nm,740Nm,
"Carrera S 3,8i",268kW,360hk,274kW,370hk,400Nm,420Nm,
 , ,, ,, , ,
Boxter,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
"Boxter 2,5i",150kW,204hk,164kW,223hk,245Nm,280Nm,
"Boxter 2,5i",162kW,220hk,176kW,239hk,260Nm,295Nm,
"Boxter 2,7i",168kW,228hk,182kW,248hk,260Nm,295Nm,
"Boxter S 3,2i",185kW,252hk,199kW,271hk,305Nm,340Nm,
 , , , , , , ,
Cayman,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
"2,7i",181kW,245hk,kW,hk,Nm,Nm,
"3,4i",218kW,295hk,kW,hk,Nm,Nm,
,,,,,,,
Rover,bilmerke,,,,,,
Rover 25,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
2.0 TDI,74kW,100hk,96kW,130hk,240Nm,300Nm,
 , ,, ,, , ,
Rover 45,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
2.0 TD,74kW,100hk,96kW,130hk,240Nm,300Nm,
 , ,, ,, , ,
Rover 75,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
BENSIN:, ,, ,, , ,
1.8 i,88kW,120hk,98kW,134hk,160Nm,179Nm,
1.8 T,110kW,150hk,128kW,175hk,215Nm,260Nm,
2.0 i,110kW,150hk,123kW,168hk,185Nm,207Nm,
2.5 i,130kW,177hk,145kW,198hk,240Nm,268Nm,
DIESEL:, ,, ,, , ,
2.0 CDT,85kW,115hk,110kW,150hk,260Nm,320Nm,
2.0 CDTI,96kW,130hk,118kW,160hk,300Nm,360Nm,
,,,,,,,
,,,,,,,
Saab,bilmerke,,,,,,
Rover 25,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
2.0 TDI,74kW,100hk,96kW,130hk,240Nm,300Nm,
 , ,, ,, , ,
Rover 45,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
2.0 TD,74kW,100hk,96kW,130hk,240Nm,300Nm,
 , ,, ,, , ,
Rover 75,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
BENSIN:, ,, ,, , ,
1.8 i,88kW,120hk,98kW,134hk,160Nm,179Nm,
1.8 T,110kW,150hk,128kW,175hk,215Nm,260Nm,
2.0 i,110kW,150hk,123kW,168hk,185Nm,207Nm,
2.5 i,130kW,177hk,145kW,198hk,240Nm,268Nm,
DIESEL:, ,, ,, , ,
2.0 CDT,85kW,115hk,110kW,150hk,260Nm,320Nm,
2.0 CDTI,96kW,130hk,118kW,160hk,300Nm,360Nm,
,,,,,,,
,,,,,,,
Seat,bilmerke,,,,,,
Alhambra,Original ytelse,,trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimming,
1.8 Turbo,110kW,150hk,140kW,195hk,210Nm,260Nm,
1.8 Turbo,110kW,150hk,140kW,195hk,210Nm,260Nm,
1.8 Turbo,132kW,180hk,154kW,225hk,235Nm,290Nm,
1.9 TDI før 2001,66kW,90hk,85kW,120hk,210Nm,251Nm,
1.9 TDI etter 2001,66kW,90hk,85kW,120hk,210Nm,251Nm,
1.9 TDI,74kW,100hk,99kW,135hk,240Nm,290Nm,
1.9 TDI før 2001,81kW,110hk,103kW,140hk,235Nm,288Nm,
1.9 TDI etter 2001,81kW,110hk,103kW,140hk,235Nm,288Nm,
1.9 TDI,85kW,115hk,110kW,150hk,310Nm,360Nm,
1.9 TDI,96kW,130hk,121kW,165hk,310Nm,380Nm,
1.9 TDI,110kW,150hk,132kW,180hk,320Nm,380Nm,
 , ,, ,, , ,
Altea (2004-...),Original ytelse,,trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimming,
1.9 TDI,77kW,105hk,103kW,140hk,250Nm,340Nm,
2.0 TDI,103kW,140hk,128kW,175hk,320Nm,410Nm,
 , ,, ,, , ,
Arosa,Original ytelse,,trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimming,
1.4 TDI,55kW,75hk,74kW,100hk,195Nm,245Nm,
 , ,, ,, , ,
Cordoba,Original ytelse,,trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimming,
1.8 Turbo,110kW,150hk,140kW,195hk,210Nm,260Nm,
1.8 Turbo,110kW,150hk,140kW,195hk,210Nm,260Nm,
1.8 Turbo,132kW,180hk,154kW,225hk,235Nm,290Nm,
2.0 T FSI,147kW,200hk,184kW,250hk,280Nm,352Nm,
1.4 TDI,55kW,75hk,74kW,100hk,195Nm,245Nm,
1.4 TDI,59kW,80hk,81kW,110hk,195Nm,255Nm,
1.9 TDI før 2001,66kW,90hk,85kW,120hk,210Nm,251Nm,
1.9 TDI etter 2001,66kW,90hk,85kW,120hk,210Nm,251Nm,
1.9 TDI,74kW,100hk,99kW,135hk,240Nm,290Nm,
1.9 TDI før 2001,81kW,110hk,103kW,140hk,235Nm,288Nm,
1.9 TDI etter 2001,81kW,110hk,103kW,140hk,235Nm,288Nm,
1.9 TDI,96kW,130hk,121kW,165hk,310Nm,380Nm,
 , ,, ,, ,,
Ibiza,Original ytelse,,trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimming,
1.8 Turbo,110kW,150hk,140kW,195hk,210Nm,260Nm,
1.8 Turbo,110kW,150hk,140kW,195hk,210Nm,260Nm,
1.8 Turbo,132kW,180hk,154kW,225hk,235Nm,290Nm,
2.0 T FSI,147kW,200hk,184kW,250hk,280Nm,352Nm,
1.4 TDI,55kW,75hk,74kW,100hk,195Nm,245Nm,
1.4 TDI,59kW,80hk,81kW,110hk,195Nm,255Nm,
1.9 TDI før 2001,66kW,90hk,85kW,120hk,210Nm,251Nm,
1.9 TDI etter 2001,66kW,90hk,85kW,120hk,210Nm,251Nm,
1.9 TDI,74kW,100hk,99kW,135hk,240Nm,290Nm,
1.9 TDI før 2001,81kW,110hk,103kW,140hk,235Nm,288Nm,
1.9 TDI etter 2001,81kW,110hk,103kW,140hk,235Nm,288Nm,
1.9 TDI,96kW,130hk,121kW,165hk,310Nm,380Nm,
 , ,, ,, , ,
Leon,Original ytelse,,trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimming,
1.8 Turbo,110kW,150hk,140kW,195hk,210Nm,260Nm,
1.8 Turbo,110kW,150hk,140kW,195hk,210Nm,260Nm,
1.8 Turbo,132kW,180hk,154kW,225hk,235Nm,290Nm,
2.0 T FSI,147kW,200hk,184kW,250hk,280Nm,352Nm,
1.8T 20V Cupra R,154kW,210hk,177kW,240hk,270Nm,350Nm,
1.8T 20V Cupra R,165kW,225hk,188kW,255hk,280Nm,250Nm,
1.9 TDI før 2001,66kW,90hk,85kW,120hk,210Nm,251Nm,
1.9 TDI etter 2001,66kW,90hk,85kW,120hk,210Nm,251Nm,
1.9 TDI,74kW,100hk,99kW,135hk,240Nm,290Nm,
1.9 TDI før 2001,81kW,110hk,103kW,140hk,235Nm,288Nm,
1.9 TDI etter 2001,81kW,110hk,103kW,140hk,235Nm,288Nm,
1.9 TDI,96kW,130hk,121kW,165hk,310Nm,380Nm,
1.9 TDI,110kW,150hk,132kW,180hk,320Nm,380Nm,
2.0 TDI etter 2004,103kW,140hk,128kW,175hk,320Nm,410Nm,
 , ,, ,, , ,
Toledo,Original ytelse,,trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimming,
1.8 Turbo,110kW,150hk,140kW,195hk,210Nm,260Nm,
1.8 Turbo,110kW,150hk,140kW,195hk,210Nm,260Nm,
1.8 GTI Turbo,132kW,180hk,154kW,225hk,235Nm,290Nm,
1.9 TDI før 2001,66kW,90hk,85kW,120hk,210Nm,251Nm,
1.9 TDI etter 2001,66kW,90hk,85kW,120hk,210Nm,251Nm,
1.9 TDI etter 2004,77kW,105hk,103kW,140hk,250Nm,303Nm,
1.9 TDI,74kW,100hk,99kW,135hk,240Nm,290Nm,
1.9 TDI før 2001,81kW,110hk,106kW,145hk,235Nm,288Nm,
1.9 TDI etter 2001,81kW,110hk,106kW,145hk,235Nm,288Nm,
1.9 TDI,85kW,115hk,110kW,150hk,310Nm,360Nm,
1.9 TDI,96kW,130hk,121kW,165hk,310Nm,380Nm,
1.9 TDI,110kW,150hk,132kW,180hk,320Nm,380Nm,
2.0 TDI etter 2004,103kW,140hk,128kW,175hk,320Nm,410Nm,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
skoda,bilmerke,,,,,,
Fabia,Original ytelse,,tuning,,Dreiemoment,,Metode
 ,kW,hk,kW,hk,originalt,tuning,
1.4 TDI,51kW,70hk,70kW,95hk,155Nm,205Nm,obd
1.4 TDI før 2001,55kW,75hk,74kW,100hk,195Nm,245Nm,chip
1.4 TDI etter 2001,55kW,75hk,74kW,100hk,195Nm,245Nm,obd
1.4 TDI,59kW,80hk,81kW,110hk,195Nm,255Nm,obd
1.9 TDI,74kW,100hk,99kW,135hk,240Nm,290Nm,obd
1.9 TDI RS,96kW,130hk,121kW,166hk,310Nm,405Nm,obd
 , ,, ,, , ,
Octavia,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
1.6 TDI,66kW,90hk,104kW,142hk,230Nm,315Nm,CMDobd*
1.6 TDI,77kW,105hk,104kW,142hk,250Nm,315Nm,CMDobd*
1.9 TDI før 2001,66kW,90hk,85kW,115hk,210Nm,251Nm,chip
1.9 TDI etter 2001,66kW,90hk,85kW,115hk,210Nm,251Nm,obd
1.9 TDI,74kW,100hk,99kW,135hk,240Nm,290Nm,obd
1.9 TDI før 2004,77kW,105hk,103kW,140hk,250Nm,300Nm,obd
1.9 TDI EDC16 etter 2004,77kW,105hk,98kW,150hk,250Nm,300Nm,obd
1.9 TDI før 2001,81kW,110hk,106kW,145hk,235Nm,288Nm,chip
1.9 TDI etter 2001,81kW,110hk,106kW,145hk,235Nm,288Nm,obd
1.9 TDI,96kW,130hk,121kW,165hk,310Nm,380Nm,obd
2.0 TDI,103kW,140hk,136kW,185hk,320Nm,410Nm,obd
2.0 TDI RS,125kW,170hk,150kW,205hk,350Nm,420Nm,obd
1.8 Turbo (98-00),110kW,150hk,145kW,195hk,210Nm,270Nm,chip
1.8 Turbo (98-04),110kW,150hk,145kW,195hk,210Nm,270Nm,obd / TB / chip*
1.8 Turbo (01-04),132kW,180hk,163kW,220hk,235Nm,300Nm,obd / TB
 , ,, ,, , ,
Superb,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
1.6 TDI,77kW,105hk,104kW,142hk,250Nm,315Nm,CMDobd*
1.9 TDI,74kW,100hk,99kW,135hk,240Nm,290Nm,obd
1.9 TDI,96kW,130hk,121kW,165hk,285Nm,380Nm,obd
2.5 TDI,114kW,155hk,136kW,185hk,310Nm,360Nm,chip
2.5 TDI,120kW,163hk,136kW,185hk,310Nm,390Nm,obd
1.8 Turbo,110kW,150hk,140kW,190hk,210Nm,260Nm,obd / TB
"2,8i V6",143kW,193hk,160kW,216hk,280Nm, ,obd
 , ,, ,, , ,
Roomster,Original ytelse,,tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
1.4 TDI,55kW,75hk,74kW,100hk,195Nm,245Nm,obd
1.6 TDI,66kW,90hk,104kW,142hk,230Nm,315Nm,CMDobd*
1.6 TDI,77kW,105hk,104kW,142hk,250Nm,315Nm,CMDobd*
"1,9 TDI",77kW,105hk,99kW,135hk,250Nm,300Nm,obd
2.0 TDI,103kW,140hk,136kW,185hk,320Nm,410Nm,obd
,,,,,,,
,,,,,,,
Smart,bilmerke,,,,,,
Smart (alle),Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
45 hk,33kW,45hk,40kW,55hk,70Nm,85Nm,
50 hk,37kW,50hk,51kW,70hk,80Nm,120Nm,
55 hk,40kW,55hk,57kW,78hk,80Nm,130Nm,
61 hk,45kW,61hk,57kW,78hk,88Nm,130Nm,
61 hk,45kW,61hk,60kW,82hk,95Nm,140Nm,
75 hk,55kW,75hk,74kW,100hk,110Nm,140Nm,
82 hk,60kW,82hk,80kW,109hk,110Nm,150Nm,
CDI,30kW,41hk,47kW,64hk,100Nm,160Nm,
CDI,33kW,45hk,50kW,68hk,110Nm,16060,
Crossblade,52kW,70hk,62kW,85hk,108Nm,130Nm,
 , , , , , , ,
Smart Forfour,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
68 hk,50kW,68hk,70kW,95hk,160Nm,210Nm,
95 hk,70kW,95hk,88kW,120hk,210Nm,250Nm,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
SsangYong,bilmerke,,,,,,
Rexton,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
270 Xdi,121kW,165hk,149kW,203hk,345Nm,400Nm,
270 XVT,137kW,185hk,160kW,218hk,402Nm,482Nm,
 , ,, ,, , ,
Rodius,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
270 Xdi,121kW,165hk,149kW,203hk,345Nm,400Nm,
270 XVT,137kW,185hk,160kW,218hk,402Nm,482Nm,
 , ,, ,, , ,
Actyon,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
2.0 Xdi,104kW,141hk,125kW,170hk,310Nm,386Nm,
 , ,, ,, , ,
Kyron,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
2.0 Xdi,104kW,141hk,125kW,170hk,310Nm,386Nm,
,,,,,,,
,,,,,,,
Suzuki,bilmerke,,,,,,
XL7 / Grand Vitara,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
2.0 HDI,80W,109hk,103kW,140hk,250Nm,320Nm,
"1,9 DDiS",95kW,129hk,119kW,161hk,300Nm,380Nm,
,,,,,,,
,,,,,,,
Toyota,bilmerke,,,,,,
Yaris / Verso / Aygo,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
"1,4 D4D",55kW,75hk,74kW,101hk,170Nm,220Nm,
1.0 VVT-i,51kW,69hk, ,,93Nm, ,
"XP9 1,4 D-4D",66kW,90hk,89kW,120hk,190Nm,250Nm,
 , ,, ,, , ,
Avensis,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
"2,0 D4D",93kW,126hk,109kW,146hk,300Nm,354Nm,
 , ,, ,, , ,
Corolla / Auris,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
"1,4 D-4D",66kW,90hk,89kW,120hk,190Nm,250Nm,
 , ,, ,, , ,
Hiace,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
