Alfa romeo,Bilmerke,,,,,,
"2,4 D-4D",75kW,102hk,88kW,120hk,260Nm,306Nm,
 , ,, ,, , ,
Hilux,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
"2,4 D-4D",75kW,102hk,88kW,120hk,260Nm,306Nm,
 , ,, ,, , ,
RAV4,Ytelse,,Trimming,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
RAV4 2.0 D-4D,86kW,116hk,107kW,145hk,250Nm,325Nm,
RAV4 2.2 D-4D (2007-..),100kW,136hk,118kW,160hk,310Nm,365Nm,
 , ,, ,, , ,
Landcruiser, ,, ,, ,,
Landcruiser D-4D 163hk,120kW,163hk,142kW,193hk,343Nm,410Nm,
Landcruiser D-4D 166hk,122kW,166hk,143kW,195hk,410Nm,450Nm,
"Landcruiser D-4D 177hk (2007-,,)",127kW,173hk,140kW,201hk,410Nm,455Nm,
,,,,,,,
,,,,,,,
Volvo,bilmerke,,,,,,
850,Ytelse,,Tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
BENSIN:, ,, ,, , ,
2.0 95-96,93kW,126hk,102kW,hk139,170Nm,190Nm,
AWD 97-98,142kW,193hk,169kW,230hk,270Nm,350Nm,
R,184kW,250hk,202kW,275hk,340Nm,420Nm,
T-5,166kW,226hk,202kW,275hk,300Nm,400Nm,
T-5R 1996,176kW,239hk,202kW,275hk,330Nm,410Nm,
DIESEL:, ,, ,, , ,
TDI 1996,103kW,140hk,128kW,174hk,290Nm,330Nm,
 , ,, ,, , ,
940,Ytelse,,Tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
Softturbo (etter 1997),99,135,121,160,230Nm,255Nm,
 , , , , , , ,
 , , , , , , ,
 , , , , , , ,
S40 / V40/ V50 / C30,Ytelse,,Tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
Bensin:, , , , , , ,
1.8 (04-), ,125hk, , ,165Nm, ,
2.0T (98-00),118kW,160hk,147kW,200hk,230Nm,310Nm,
2.0 T3 (01-04),120kW,163hk,150kW,204hk,240Nm,320Nm,
2.0 T4,147kW,200hk,172kW,234hk,300Nm,360Nm,
2.5T T5,162kW,220hk,191kW,260hk,320Nm,380Nm,
Diesel:, , , , , , ,
1.6 TDI,81kW,110hk,99kW,135hk,240Nm,300Nm,
1.9Dci,85kW,115hk,103kW,140hk,265Nm,340Nm,
1.9TDI,75kW,102hk,88kW,120hk,215Nm,300Nm,
1.9TD (99-00),70kW,95hk,91kW,124hk,190Nm,240Nm,
2.0 TDI,100kW,136hk,121kW,166hk,320Nm,400Nm,
 , ,, ,, , ,
S60,Ytelse,,Tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
Bensin:, , , , , , ,
2.4,103kW,140hk,- - -,- - -, , ,
2.4,125kW,170hk,- - -,- - -, , ,
2.0T,132kW,180hk,158kW,215hk,240Nm,300Nm,
2.3 T,185kW,250hk,158kW,282hk,330Nm,405Nm,
2.5T AWD,154kW,210hk,179kW,243hk,320Nm,385Nm,
2.4 T3,147kW,200hk,172kW,234hk,285Nm,380Nm,
"2,4 T4",162kW,220hk,202kW,275hk,350Nm,410Nm,
"2,4 T5",191kW,260hk,210kW,285hk,350Nm,410Nm,
R,220kW,300hk,246kW,335hk,400Nm,450Nm,
Diesel:, , , , , , ,
2.4D,96kW,130hk,118kW,160hk,280Nm,360Nm,
2.4D T4,100kW,136hk,121kW,166hk,300Nm,380Nm,
2.4D T5,100kW,136hk,121kW,166hk,300Nm,380Nm,
D5 2.4,120kW,163hk,143kW,200hk,340Nm,420Nm,
2.4D (2008-...),120kW,163hk,143kW,200hk,340Nm,420Nm,
D5 2.4,132kW,185hk,160kW,220hk,400Nm,480Nm,
 , ,, ,, , ,
"V70 / XC70 / 
S70 / C70",Ytelse,,Tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
Bensin:, , , , , , ,
2.0 T3,120kW,163hk,148kW,208hk,230Nm,310Nm,
2.0 T5,132kW,180hk,158kW,230hk,240Nm,310Nm,
2.3 T3,184kW,250hk,202kW,275hk,340Nm,420Nm,
2.3 T7,147kW,200hk,172kW,234hk,285Nm,380Nm,
2.3 T5R (-T3),176kW,239hk,200kW,270hk,330Nm,410Nm,
2.3 T5R (-T4),184kW,250hk,202kW,275hk,340Nm,420Nm,
2.4,103kW,140hk,125kW,170hk, , ,
2.4,125kW,170hk,- - -,- - -, , ,
2.4 T,142kW,193hk,173kW,243hk,270Nm,343Nm,
2.4 T3,147kW,200hk,172kW,234hk,285Nm,380Nm,
2.5 T2,154kW,210hk,179kW,243hk,320Nm,385Nm,
2.5T,142kW,193hk,164kW,223hk,270Nm,310Nm,
2.5 T5,191kW,260hk,210kW,285hk,350Nm,410Nm,
2.9 T6,200kW,272hk,228kW,310hk,380Nm,450Nm,
"2,5 T4",220kW,300hk,250kW,340hk,400Nm,470Nm,
Diesel:, , , , , , ,
1.6D 2011-...,180kW,109hk,103kW,139hk,240Nm,295Nm,
2.0 TDI 2008-...,100kW,136hk,121kW,166hk,320Nm,400Nm,
D3 2011-...,110kW,150hk,143kW,200hk,400Nm,480Nm,
D3 2010-...,120kW,163hk,143kW,200hk,400Nm,480Nm,
2.5 TDI 2000-01,103kW,140hk,128kW,174hk,290Nm,330Nm,
2.4D T6 2005-,90kW,122hk,113kW,152hk,300Nm,370Nm,
2.4D T7 2005-,92kW,126hk,136kW,185hk,300Nm,400Nm,
2.4D T7 powerversion,90kW,126hk,165kW,225hk,300Nm,455Nm,
2.4D T2 2002-,96kW,130hk,120kW,163hk,280Nm,340Nm,
2.4D T2 powerversion,96kW,130hk,143kW,200hk,280Nm,420Nm,
D5 2.4 T 2002-05,120kW,163hk,143kW,200hk,340Nm,420Nm,
2.4D (2008-...),120kW,163hk,143kW,200hk,340Nm,420Nm,
D5 2.4 2010-,129kW,175hk,157kW,215hk,420Nm,512Nm,
D4 2011-...,130kW,177hk,1162kW,220hk,400Nm,480Nm,
D5 2.4 T4 2005-,132kW,185hk,160kW,220hk,400Nm,480Nm,
D5 2.4 2010-,151kW,205hk,183kW,249hk,420Nm,512Nm,
 , ,, ,, , ,
XC90,Ytelse,,Tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
Bensin:, , , , , , ,
2.5 T2,154kW,210hk,179kW,243hk,320Nm,385Nm,
2.9 T6,200kW,272hk,228kW,310hk,380Nm,450Nm,
Diesel:, , , , , , ,
D5 2.4 (....-2007),120kW,163hk,143kW,200hk,340Nm,420Nm,
2.4D (2008-...),120kW,163hk,143kW,200hk,340Nm,420Nm,
D5 2.4 (2007-2008),132kW,185hk,160kW,220hk,400Nm,480Nm,
 , ,, ,, , ,
S80,Ytelse,,Tuning,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,tuning,
Bensin:, , , , , , ,
2.0 T3,120kW,163hk,148kW,208hk,230Nm,310Nm,
2.0T,132kW,180hk,158kW,215hk,240Nm,300Nm,
2.5T,154kW,210hk,184kW,250hk,320Nm,370Nm,
T6,200kW,272hk,224kW,305hk,380Nm,460Nm,
Diesel:, , , , , , ,
2.4D,96kW,130hk,118kW,160hk,280Nm,360Nm,
"2,5 TDI 99-02",103kW,140hk,128kW,174hk,290Nm,330Nm,
D5 2.4,120kW,163hk,143kW,200hk,340Nm,420Nm,
D5 2.4,132kW,185hk,160kW,220hk,400Nm,480Nm,
,,,,,,,
,,,,,,,
,,,,,,,
Volvswagon,bilmerke,,,,,,
Lupo,Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
1.2 TDI,45kW,61hk,66kW,90hk,140Nm,205Nm,
1.4 TDI,55kW,75hk,74kW,100hk,195Nm,245Nm,
1.6 GTI 16V,92kW,125hk,103kW,140hk,152Nm,170Nm,
 , ,, ,, , ,
Polo IV (1995-2001),Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
1.4 TDI (2000),55kW,75hk,74kW,100hk,195Nm,245Nm,
1.9 TDI,66kW,90hk,87kW,118hk,210Nm,265Nm,
1.6 GTI (1998-2000),88kW,120hk,100kW,134hk,148Nm,166Nm,
1.6 GTI 16V (2000),92kW,125hk,103kW,140hk,152Nm,170Nm,
 , ,, ,, , ,
Polo V (2001-2005),Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
"1,4 FSI (2000-...)",63kW,86hk,71kW,96hk,130Nm,148Nm,
1.4 TDI,51kW,70hk,70kW,95hk,155Nm,205Nm,
1.4 TDI,55kW,75hk,74kW,100hk,195Nm,245Nm,
1.4 TDI,59kW,80hk,81kW,110hk,195Nm,255Nm,
1.9 TDI,74kW,100hk,107kW,145hk,240Nm,280Nm,
1.9 TDI,77kW,105hk,107kW,145hk,250Nm,303Nm,
1.9 TDI,96kW,130hk,121kW,165hk,310Nm,400Nm,
 , ,, ,, , ,
Polo VI (2006-...),Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
1.4 TDI,51kW,70hk,70kW,95hk,155Nm,205Nm,
 , ,, ,, , ,
Polo (2009-...),Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
1.2 TSI (2010-..,63kW,86hk,97kW,132hk,175Nm,218Nm,
1.2 TFSI,77kW,105hk,97kW,132hk,175Nm,218Nm,
1.4 TSI GTI,132kW,180hk,151kW,205hk,250Nm,320Nm,
1.6 TDI,55kW,75hk,69kW,94hk,195Nm,235Nm,
1.6 TDI 5gir (2009-..),66kW,90hk,90kW,122hk,230Nm,275Nm,
1.6 TDI,77kW,105hk,97kW,132hk,250Nm,300Nm,
 , ,, ,, , ,
Beetle (Boble),Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
1.8 Turbo,110kW,150hk,140kW,195hk,210Nm,260Nm,
1.9 TDI 90hk før 2001,66kW,90hk,85kW,120hk,210Nm,251Nm,
1.9 TDI etter 2001,66kW,90hk,85kW,120hk,210Nm,251Nm,
1.9 TDI,74kW,100hk,99kW,135hk,240Nm,300Nm,
1.9 TDI,77kW,105hk,103kW,140hk,250Nm,310Nm,
 , ,, ,, , ,
Bora / Jetta / Vento (Se Golf),,, ,, ,,
 , ,, ,, , ,
Caddy,,, ,, ,,
1.9 TDI 2003-..,77kW,105hk,107kW,145hk,250Nm,303Nm,
2.0 SDI,51kW,69hk,58kW,79hk,140Nm,165Nm,
 , ,, ,, , ,
Crafter,Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
2.5 TDI,80kW,109hk,103kW,140hk,280Nm,365Nm,
2.5 TDI,100kW,136hk,122kW,166hk,300Nm,390Nm,
2.5 TDI,120kW,163hk,140kW,191hk,350Nm,450Nm,
 , ,, ,, , ,
Golf 3 (1992-1998),Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
BENSIN:, ,, ,, , ,
"1,4i", ,60hk, ,68hk,116Nm,130Nm,
"1,6i", ,75hk, ,85hk,130Nm,150Nm,
"1,6i", ,101hk, ,113hk,140Nm,160Nm,
"2,0 GTI 8V (92-94)", ,115hk, ,130hk,166Nm,186Nm,
"2,0 GTI 8V (94-96)", ,115hk, ,130hk,166Nm,186Nm,
"2,0 GTI 16V (93-97)", ,150hk, ,168hk,180Nm,208Nm,
"2,8 VR6 (92-97)", ,174hk, ,190hk,235Nm,263Nm,
DIESEL:, ,, ,, , ,
1.9 TD,55kW,75hk,66kW,90hk,150Nm,175Nm,
1.9 TDI,66kW,90hk,85kW,120hk,210Nm,251Nm,
1.9 TDI,81kW,110hk,106kW,148hk,235Nm,272Nm,
 , ,, ,, , ,
Golf 4 (1998-2004),Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
BENSIN:, , , , , , ,
"1,4i (98-00)Marelli", ,75hk, ,85hk,128Nm,148Nm,
"1,4i (00-04)Bosch", ,75hk, ,85hk,128Nm,148Nm,
"1,6i", ,101hk, ,113hk,145Nm,165Nm,
"1,6i", ,102hk, ,114hk,148Nm,168Nm,
"1,6i", ,105hk, ,117hk,148Nm,168Nm,
"1,6 FSI (00-04)", ,110hk, ,124hk,155Nm,180Nm,
1.8i (98-00),92kW,125hk,101kW,138hk,170Nm,190Nm,
1.8 Turbo (98-00),110kW,150hk,140kW,195hk,210Nm,260Nm,
1.8 Turbo,110kW,150hk,140kW,195hk,210Nm,260Nm,
1.8 GTI Turbo,132kW,180hk,154kW,225hk,235Nm,290Nm,
DIESEL:, ,, ,, , ,
1.9 TDI før 2001,66kW,90hk,85kW,120hk,210Nm,251Nm,
1.9 TDI etter 2001,66kW,90hk,85kW,120hk,210Nm,251Nm,
1.9 TDI,74kW,100hk,99kW,135hk,240Nm,300Nm,
1.9 TDI før 2001,81kW,110hk,106kW,145hk,235Nm,288Nm,
1.9 TDI etter 2001,81kW,110hk,106kW,145hk,235Nm,288Nm,
1.9 TDI,85kW,115hk,110kW,150hk,310Nm,360Nm,
1.9 TDI,96kW,130hk,121kW,165hk,310Nm,380Nm,
1.9 TDI,110kW,150hk,132kW,180hk,320Nm,380Nm,
 , ,, ,, , ,
Golf 5,Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
BENSIN:, , , , , , ,
1.4 TSI steg 1,103kW,140hk,140kW,190hk,220Nm,280Nm,
1.4 GT TSI,125kW,170hk,147kW,200hk,240Nm,300Nm,
"1,6i",75kW,102hk,84kW,114hk,148Nm,168Nm,
1.6 FSI,85kW,116hk,95kW,129hk,155Nm,173Nm,
2.0 FSI,110kW,150hk,125kW,169hk,200Nm,220Nm,
2.0 T FSI,147kW,200hk,184kW,250hk,280Nm,352Nm,
DIESEL:, , , , , , ,
1.9 TDI,66kW,90hk,95kW,130hk,210Nm,320Nm,
1.9 TDI,74kW,100hk,99kW,135hk,240Nm,300Nm,
1.9 TDI,77kW,105hk,107kW,145hk,250Nm,303Nm,
1.9 TDI,96kW,130hk,121kW,165hk,310Nm,405Nm,
2.0 SDI,51kW,69hk,60kW,81hk,140Nm,151Nm,
2.0 TDI,103kW,140hk,136kW,180hk,320Nm,410Nm,
2.0 TDI,125kW,170hk,150kW,205hk,350Nm,420Nm,
 , ,, ,, , ,
Golf 6,Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
BENSIN:, , , , , , ,
1.2 TSI (2010-..,63kW,86hk,97kW,132hk,175Nm,218Nm,
1.2 TFSI,77kW,105hk,97kW,132hk,175Nm,218Nm,
1.4 TSI,90kW,122hk,110kW,150hk,200Nm,260Nm,
1.4 TSI,118kW,160hk,143kW,195hk,240Nm,300Nm,
1.8 TSI,118kW,160hk,154kW,210hk,250Nm,320Nm,
2.0 TFSI,154kW,210hk,191kW,260hk,280Nm,390Nm,
2.0 TFSI,173kW,235hk,228kW,310hk,300Nm,420Nm,
2.0 R,198kW,270hk,228kW,310hk,350Nm,420Nm,
DIESEL:, , , , , , ,
1.6 TDI 5gir (2009-..),66kW,90hk,104kW,142hk,230Nm,315Nm,
1.6 TDI,77kW,105hk,104kW,142hk,250Nm,315Nm,
2.0 TDI 5gir (2009-..),81kW,110hk,132kW,180hk,250Nm,390Nm,
2.0 TDI 6gir,103kW,140hk,136kW,185hk,320Nm,400Nm,
2.0 TDI,125kW,170hk,147kW,200hk,35Nm,420Nm,
 , ,, ,, , ,
Passat IV (94-96),Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
B4 1.9 TD,55kW,75hk,ikke,mulig,150Nm, ,
B41.9 TDI,66kW,90hk,85kW,120hk,202Nm,251Nm,
B4 1.9 TDI,81kW,110hk,106kW,148hk,235Nm,272Nm,
 , ,, ,, , ,
Passat V (97-04),Original ytelse,,trimmet,,Dreiemoment,,
(B5 / B6),kW,hk,kW,hk,originalt,trimmet,
1.8 Turbo,110kW,150hk,140kW,195hk,210Nm,260Nm,
1.8 Turbo,110kW,150hk,140kW,195hk,210Nm,260Nm,
1.9 TDI før 2001,66kW,90hk,85kW,120hk,202Nm,251Nm,
1.9 TDI etter 2001,66kW,90hk,85kW,120hk,202Nm,251Nm,
1.9 TDI,74kW,100hk,99kW,135hk,240Nm,300Nm,
1.9 TDI før 2001,81kW,110hk,106kW,145hk,235Nm,288Nm,
1.9 TDI etter 2001,81kW,110hk,106kW,148hk,235Nm,288Nm,
1.9 TDI,85kW,115hk,110kW,150hk,285Nm,340Nm,
1.9 TDI,85kW,115hk,110kW,150hk,310Nm,360Nm,
1.9 TDI,96kW,130hk,121kW,165hk,310Nm,380Nm,
1.9 TDI,96kW,130hk,121kW,165hk,285Nm,360Nm,
2.0 TDI,100kW,136hk,129kW,175hk,335Nm,410Nm,
2.5 TDI,110kW,150hk,139kW,190hk,310Nm,400Nm,
2.5 TDI,120kW,163hk,140kW,190hk,350Nm,400Nm,
2.5 TDI,132kW,180hk,158kW,215hk,370Nm,430Nm,
 , ,, ,, , ,
Passat VI (2005-...),Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
BENSIN:, , , , , , ,
1.4 TSI,90kW,122hk,110kW,150hk,200Nm,260Nm,
1.4 TSI,118kW,160hk,143kW,195hk,240Nm,290Nm,
DIESEL:, , , , , , ,
1.6 TDI 5gir (2009-..),66kW,90hk,90kW,122hk,230Nm,275Nm,
1.6 TDI,77kW,105hk,97kW,132hk,250Nm,300Nm,
B7 1.9 TDI,77kW,105hk,107kW,145hk,250Nm,303Nm,
B7 2.0 TDI 5gir (2009-..),81kW,110hk,132kW,180hk,250Nm,4000Nm,
B7 2.0 TDI (2005),103kW,140hk,136kW,180hk,320Nm,410Nm,
B7 2.0 TDI (2006-08),103kW,140hk,136kW,180hk,320Nm,410Nm,
B7 2.0 TDI CR (2009-..),103kW,140hk,136kW,180hk,320Nm,410Nm,
B7 2.0 TDI (2006-08),120kW,163hk,140kW,190hk,350Nm,420Nm,
B7 2.0 TDI (2006-08),125kW,170hk,150kW,205hk,350Nm,420Nm,
B7 2.0 TDI CR (2009-..),125kW,170hk,150kW,205hk,350Nm,420Nm,
 , ,, ,, , ,
Phaeton,Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
3.0 TDI V6,165kW,225hk,198kW,270hk,450Nm,540Nm,
5.0 TDI V10,230kW,313hk,270kW,382hk,750Nm,910Nm,
 , ,, ,, , ,
Sharan,Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
1.8 Turbo,110kW,150hk,140kW,195hk,210Nm,260Nm,
1.9 TDI før 2001,66kW,90hk,85kW,120hk,202Nm,251Nm,
1.9 TDI etter 2001,66kW,90hk,85kW,120hk,202Nm,251Nm,
1.9 TDI før 2001,81kW,110hk,106kW,145hk,235Nm,288Nm,
1.9 TDI etter2001,81kW,110hk,106kW,145hk,235Nm,288Nm,
1.9 TDI,85kW,115hk,110kW,150hk,310Nm,365Nm,
1.9 TDI,96kW,130hk,118kW,160hk,310Nm,380Nm,
 , ,, ,, , ,
Tiguan,Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
BENSIN:, , , , , , ,
1.4 TSI,110kW,150hk,135kW,183hk,240Nm,310Nm,
2.0 TSI,125kW,170hk,148kW,202hk,280Nm,336Nm,
2.0 TSI,147kW,200hk,180kW,245hk,280Nm,376Nm,
DIESEL:, , , , , , ,
2.0 TDI,103kW,140hk,136kW,185hk,320Nm,400Nm,
2.0 TDI,125kW,170hk,147kW,200hk,35Nm,420Nm,
2.0 TDI fra 2010 mod,103kW,140hk,136kW,185hk,320Nm,400Nm,
2.0 TDI fra 2010 mod,125kW,170hk,147kW,200hk,35Nm,420Nm,
 , ,, ,, , ,
Touareg,Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
2.5 TDI,128kW,174hk,156kW,212hk,400Nm,483Nm,
3.0 TDI V6,155kW,211hk,198kW,270hk,500Nm,560Nm,
3.0 TDI V6,165kW,225hk,191kW,260hk,500Nm,570Nm,
3.0 TDI V6 før 2010 mod,176kW,240hk,212kW,290hk,550Nm,640Nm,
3.0 TDI V6 fra 2010 mod,176kW,240hk,222kW,302hk,550Nm,715Nm,
5.0 TDI V10,230kW,313hk,270kW,382hk,750Nm,910Nm,
 , ,, ,, , ,
Touran,Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
1.6 TDI,66kW,90hk,90kW,122hk,230Nm,275Nm,
1.6 TDI,77kW,105hk,97kW,132hk,250Nm,300Nm,
1.9 TDI,66kW,90hk,95kW,130hk,210Nm,300Nm,
1.9 TDI,74kW,100hk,96kW,145hk,250Nm,303Nm,
1.9 TDI,77kW,105hk,98kW,145hk,250Nm,303Nm,
2.0 TDI,100kW,136hk,132kW,180hk,320Nm,395Nm,
2.0 TDI,103kW,140hk,136kW,180hk,320Nm,410Nm,
2.0 TDI,125kW,170hk,150kW,205hk,350Nm,420Nm,
 , ,, ,, , ,
T4 Transp./Caravelle,Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
BENSIN:, ,, ,, , ,
2.8 VR6 96-00,kW,140hk,kW,157hk,Nm,Nm,
2.8 VR6 00-03,kW,140hk,kW,157hk,Nm,Nm,
DIESEL:, ,, ,, , ,
2.5 TDI før 2000,"(alle får samme data som etter 2000, men annen pris)",,,,,,
2.5 TDI 2000/2003,65kW,88hk,85kW,115hk,195Nm,240Nm,
2.5 TDI 2000/2003,75kW,102hk,98kW,133hk,250Nm,303Nm,
2.5 TDI 2000/2003,111kW,151hk,132kW,180hk,295Nm,350Nm,
 , ,, ,, , ,
T5 Transp. / Caravelle,Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
1.9 TDI,63kW,86hk,88kW,120hk,200Nm,250Nm,
1.9 TDI,77kW,105hk,107kW,145hk,250Nm,303Nm,
2.5 TDI,96kW,130hk,123kW,168hk,340Nm,415Nm,
2.5 TDI,128kW,174hk,156kW,212hk,400Nm,483Nm,
 , ,, ,, , ,
LT,Original ytelse,,trimmet,,Dreiemoment,,
 ,kW,hk,kW,hk,originalt,trimmet,
2.5 TDI,75kW,102hk,98kW,133hk,250Nm,310Nm,
2.5 TDI,80kW,109hk,103kW,141hk,300Nm,368Nm,
2.8 TDI,96kW,130hk,110kW,150hk,300Nm,350Nm,
2.8 TDI,116kW,158hk,132kW,180hk,331Nm,381Nm,
